date,visits
NaT-18,0
NaT-19,0
NaT-20,0
NaT-21,0
NaT-22,1
NaT-23,1
NaT-24,0
NaT-25,0
NaT-26,1
NaT-27,2
NaT-28,1
NaT-01,16
NaT-02,16
NaT-03,18
NaT-04,14
NaT-05,13
NaT-06,16
NaT-07,11
NaT-08,13
NaT-09,10
NaT-10,13
NaT-11,17
NaT-12,17
NaT-13,4
NaT-14,19
NaT-15,5
NaT-16,5
NaT-17,7
NaT-18,7
NaT-19,6
NaT-20,13
NaT-21,12
NaT-22,5
NaT-23,7
NaT-24,3
NaT-25,11
NaT-26,6
NaT-27,18
NaT-28,15
NaT-01,2
NaT-02,3
NaT-03,1
NaT-04,3
NaT-05,3
NaT-06,4
NaT-07,3
NaT-08,3
NaT-09,4
NaT-10,3
NaT-11,2
NaT-12,4
NaT-13,4
NaT-14,0
NaT-15,2
NaT-16,2
NaT-17,3
NaT-18,4
NaT-19,6
NaT-20,1
NaT-21,0
NaT-22,3
NaT-23,2
NaT-24,2
NaT-25,3
NaT-26,3
NaT-27,2
NaT-28,2
NaT-01,1
NaT-02,0
NaT-03,0
NaT-04,1
NaT-05,0
NaT-06,0
NaT-07,0
NaT-08,0
NaT-09,1
NaT-10,1
NaT-11,0
NaT-12,0
NaT-13,0
NaT-14,1
NaT-15,0
NaT-16,3
NaT-17,0
NaT-18,0
NaT-19,0
NaT-20,0
NaT-21,0
NaT-22,0
NaT-23,0
NaT-24,1
NaT-25,2
NaT-26,0
NaT-27,0
NaT-28,0
NaT-01,12
NaT-02,11
NaT-03,15
NaT-04,8
NaT-05,16
NaT-06,24
NaT-07,22
NaT-08,4
NaT-09,6
NaT-10,13
NaT-11,6
NaT-12,21
NaT-13,30
NaT-14,39
NaT-15,28
NaT-16,12
NaT-17,14
NaT-18,9
NaT-19,18
NaT-20,34
NaT-21,29
NaT-22,5
NaT-23,11
NaT-24,9
NaT-25,11
NaT-26,13
NaT-27,43
NaT-28,25
NaT-01,41
NaT-02,52
NaT-03,55
NaT-04,41
NaT-05,40
NaT-06,72
NaT-07,73
NaT-08,61
NaT-09,30
NaT-10,49
NaT-11,41
NaT-12,35
NaT-13,84
NaT-14,53
NaT-15,57
NaT-16,33
NaT-17,41
NaT-18,48
NaT-19,63
NaT-20,73
NaT-21,75
NaT-22,34
NaT-23,50
NaT-24,45
NaT-25,36
NaT-26,43
NaT-27,56
NaT-28,66
NaT-01,14
NaT-02,12
NaT-03,14
NaT-04,13
NaT-05,13
NaT-06,11
NaT-07,6
NaT-08,9
NaT-09,12
NaT-10,10
NaT-11,7
NaT-12,10
NaT-13,9
NaT-14,10
NaT-15,8
NaT-16,10
NaT-17,13
NaT-18,17
NaT-19,17
NaT-20,7
NaT-21,19
NaT-22,10
NaT-23,14
NaT-24,9
NaT-25,6
NaT-26,15
NaT-27,9
NaT-28,15
NaT-01,4
NaT-02,8
NaT-03,9
NaT-04,5
NaT-05,2
NaT-06,2
NaT-07,3
NaT-08,6
NaT-09,2
NaT-10,6
NaT-11,3
NaT-12,4
NaT-13,6
NaT-14,1
NaT-15,4
NaT-16,1
NaT-17,4
NaT-18,4
NaT-19,6
NaT-20,5
NaT-21,4
NaT-22,7
NaT-23,5
NaT-24,9
NaT-25,6
NaT-26,4
NaT-27,4
NaT-28,1
NaT-01,6
NaT-02,4
NaT-03,7
NaT-04,10
NaT-05,6
NaT-06,7
NaT-07,4
NaT-08,2
NaT-09,6
NaT-10,6
NaT-11,4
NaT-12,13
NaT-13,1
NaT-14,3
NaT-15,2
NaT-16,4
NaT-17,3
NaT-18,7
NaT-19,2
NaT-20,7
NaT-21,4
NaT-22,1
NaT-23,2
NaT-24,0
NaT-25,5
NaT-26,11
NaT-27,2
NaT-28,5
NaT-01,24
NaT-02,4
NaT-03,19
NaT-04,14
NaT-05,34
NaT-06,19
NaT-07,9
NaT-08,10
NaT-09,11
NaT-10,10
NaT-11,7
NaT-12,12
NaT-13,9
NaT-14,16
NaT-15,16
NaT-16,14
NaT-17,19
NaT-18,16
NaT-19,18
NaT-20,22
NaT-21,36
NaT-22,18
NaT-23,43
NaT-24,37
NaT-25,30
NaT-26,42
NaT-27,32
NaT-28,20
NaT-01,2
NaT-02,1
NaT-03,0
NaT-04,7
NaT-05,1
NaT-06,6
NaT-07,8
NaT-08,8
NaT-09,6
NaT-10,5
NaT-11,8
NaT-12,3
NaT-13,9
NaT-14,7
NaT-15,6
NaT-16,9
NaT-17,7
NaT-18,6
NaT-19,4
NaT-20,5
NaT-21,5
NaT-22,6
NaT-23,5
NaT-24,2
NaT-25,3
NaT-26,3
NaT-27,3
NaT-28,3
NaT-01,6
NaT-02,4
NaT-03,6
NaT-04,6
NaT-05,1
NaT-06,8
NaT-07,6
NaT-08,7
NaT-09,7
NaT-10,7
NaT-11,8
NaT-12,5
NaT-13,10
NaT-14,2
NaT-15,5
NaT-16,6
NaT-17,6
NaT-18,4
NaT-19,5
NaT-20,7
NaT-21,3
NaT-22,5
NaT-23,8
NaT-24,7
NaT-25,9
NaT-26,9
NaT-27,11
NaT-28,4
NaT-01,20
NaT-02,37
NaT-03,27
NaT-04,27
NaT-05,36
NaT-06,41
NaT-07,22
NaT-08,29
NaT-09,28
NaT-10,37
NaT-11,30
NaT-12,36
NaT-13,35
NaT-14,30
NaT-15,26
NaT-16,42
NaT-17,39
NaT-18,33
NaT-19,48
NaT-20,43
NaT-21,30
NaT-22,34
NaT-23,28
NaT-24,27
NaT-25,29
NaT-26,46
NaT-27,44
NaT-28,44
NaT-01,3
NaT-02,6
NaT-03,3
NaT-04,6
NaT-05,27
NaT-06,13
NaT-07,9
NaT-08,2
NaT-09,5
NaT-10,1
NaT-11,5
NaT-12,8
NaT-13,14
NaT-14,9
NaT-15,8
NaT-16,1
NaT-17,4
NaT-18,8
NaT-19,10
NaT-20,11
NaT-21,21
NaT-22,4
NaT-23,11
NaT-24,8
NaT-25,8
NaT-26,16
NaT-27,32
NaT-28,23
NaT-01,1
NaT-02,0
NaT-03,1
NaT-04,2
NaT-05,3
NaT-06,2
NaT-07,0
NaT-08,0
NaT-09,0
NaT-10,0
NaT-11,0
NaT-12,1
NaT-13,0
NaT-14,3
NaT-15,1
NaT-16,3
NaT-17,0
NaT-18,0
NaT-19,0
NaT-20,1
NaT-21,4
NaT-22,0
NaT-23,0
NaT-24,1
NaT-25,1
NaT-26,0
NaT-27,2
NaT-28,2
NaT-01,1
NaT-02,3
NaT-03,5
NaT-04,1
NaT-05,5
NaT-06,3
NaT-07,1
NaT-08,5
NaT-09,5
NaT-10,6
NaT-11,4
NaT-12,3
NaT-13,2
NaT-14,2
NaT-15,4
NaT-16,2
NaT-17,1
NaT-18,3
NaT-19,2
NaT-20,4
NaT-21,4
NaT-22,2
NaT-23,1
NaT-24,2
NaT-25,4
NaT-26,2
NaT-27,1
NaT-28,1
NaT-01,6
NaT-02,3
NaT-03,9
NaT-04,3
NaT-05,1
NaT-06,1
NaT-07,4
NaT-08,1
NaT-09,7
NaT-10,9
NaT-11,8
NaT-12,5
NaT-13,4
NaT-14,3
NaT-15,10
NaT-16,5
NaT-17,3
NaT-18,3
NaT-19,6
NaT-20,10
NaT-21,15
NaT-22,8
NaT-23,9
NaT-24,4
NaT-25,4
NaT-26,6
NaT-27,6
NaT-28,3
NaT-01,14
NaT-02,9
NaT-03,7
NaT-04,18
NaT-05,13
NaT-06,17
NaT-07,16
NaT-08,11
NaT-09,12
NaT-10,8
NaT-11,15
NaT-12,8
NaT-13,10
NaT-14,8
NaT-15,12
NaT-16,11
NaT-17,16
NaT-18,15
NaT-19,15
NaT-20,19
NaT-21,11
NaT-22,15
NaT-23,9
NaT-24,14
NaT-25,16
NaT-26,18
NaT-27,16
NaT-28,16
NaT-01,81
NaT-02,69
NaT-03,73
NaT-04,83
NaT-05,76
NaT-06,62
NaT-07,14
NaT-08,77
NaT-09,83
NaT-10,116
NaT-11,43
NaT-12,33
NaT-13,27
NaT-14,23
NaT-15,19
NaT-16,72
NaT-17,64
NaT-18,63
NaT-19,28
NaT-20,20
NaT-21,24
NaT-22,24
NaT-23,82
NaT-24,92
NaT-25,63
NaT-26,96
NaT-27,70
NaT-28,16
NaT-01,4
NaT-02,13
NaT-03,4
NaT-04,9
NaT-05,10
NaT-06,13
NaT-07,10
NaT-08,2
NaT-09,9
NaT-10,1
NaT-11,6
NaT-12,4
NaT-13,5
NaT-14,17
NaT-15,10
NaT-16,2
NaT-17,4
NaT-18,5
NaT-19,7
NaT-20,13
NaT-21,9
NaT-22,5
NaT-23,8
NaT-24,6
NaT-25,8
NaT-26,9
NaT-27,15
NaT-28,13
NaT-01,4
NaT-02,14
NaT-03,12
NaT-04,8
NaT-05,8
NaT-06,4
NaT-07,8
NaT-08,7
NaT-09,10
NaT-10,14
NaT-11,4
NaT-12,8
NaT-13,3
NaT-14,5
NaT-15,4
NaT-16,4
NaT-17,8
NaT-18,6
NaT-19,11
NaT-20,6
NaT-21,7
NaT-22,6
NaT-23,7
NaT-24,10
NaT-25,6
NaT-26,7
NaT-27,3
NaT-28,0
NaT-01,7
NaT-02,14
NaT-03,5
NaT-04,9
NaT-05,13
NaT-06,31
NaT-07,19
NaT-08,13
NaT-09,2
NaT-10,5
NaT-11,7
NaT-12,13
NaT-13,20
NaT-14,22
NaT-15,12
NaT-16,12
NaT-17,7
NaT-18,11
NaT-19,14
NaT-20,31
NaT-21,22
NaT-22,11
NaT-23,9
NaT-24,19
NaT-25,11
NaT-26,16
NaT-27,17
NaT-28,15
NaT-01,3
NaT-02,5
NaT-03,15
NaT-04,11
NaT-05,10
NaT-06,4
NaT-07,9
NaT-08,9
NaT-09,13
NaT-10,14
NaT-11,7
NaT-12,14
NaT-13,6
NaT-14,10
NaT-15,10
NaT-16,4
NaT-17,10
NaT-18,6
NaT-19,10
NaT-20,7
NaT-21,4
NaT-22,4
NaT-23,5
NaT-24,8
NaT-25,6
NaT-26,7
NaT-27,7
NaT-28,5
NaT-01,0
NaT-02,0
NaT-03,2
NaT-04,1
NaT-05,2
NaT-06,2
NaT-07,8
NaT-08,2
NaT-09,1
NaT-10,1
NaT-11,1
NaT-12,2
NaT-13,2
NaT-14,3
NaT-15,2
NaT-16,1
NaT-17,0
NaT-18,1
NaT-19,0
NaT-20,2
NaT-21,3
NaT-22,0
NaT-23,1
NaT-24,5
NaT-25,8
NaT-26,4
NaT-27,5
NaT-28,2
NaT-01,9
NaT-02,5
NaT-03,7
NaT-04,6
NaT-05,12
NaT-06,15
NaT-07,15
NaT-08,3
NaT-09,9
NaT-10,10
NaT-11,6
NaT-12,11
NaT-13,14
NaT-14,37
NaT-15,12
NaT-16,8
NaT-17,9
NaT-18,8
NaT-19,13
NaT-20,16
NaT-21,15
NaT-22,5
NaT-23,8
NaT-24,9
NaT-25,8
NaT-26,11
NaT-27,13
NaT-28,19
NaT-01,28
NaT-02,22
NaT-03,24
NaT-04,40
NaT-05,33
NaT-06,23
NaT-07,31
NaT-08,31
NaT-09,28
NaT-10,31
NaT-11,24
NaT-12,32
NaT-13,19
NaT-14,29
NaT-15,25
NaT-16,34
NaT-17,30
NaT-18,37
NaT-19,31
NaT-20,31
NaT-21,34
NaT-22,29
NaT-23,26
NaT-24,21
NaT-25,32
NaT-26,35
NaT-27,32
NaT-28,30
NaT-01,9
NaT-02,9
NaT-03,6
NaT-04,6
NaT-05,8
NaT-06,7
NaT-07,3
NaT-08,1
NaT-09,5
NaT-10,4
NaT-11,9
NaT-12,3
NaT-13,4
NaT-14,2
NaT-15,7
NaT-16,8
NaT-17,5
NaT-18,7
NaT-19,2
NaT-20,5
NaT-21,11
NaT-22,7
NaT-23,4
NaT-24,5
NaT-25,4
NaT-26,7
NaT-27,4
NaT-28,4
NaT-01,16
NaT-02,16
NaT-03,21
NaT-04,18
NaT-05,14
NaT-06,13
NaT-07,18
NaT-08,11
NaT-09,12
NaT-10,8
NaT-11,9
NaT-12,18
NaT-13,8
NaT-14,11
NaT-15,13
NaT-16,9
NaT-17,10
NaT-18,12
NaT-19,8
NaT-20,6
NaT-21,8
NaT-22,10
NaT-23,14
NaT-24,19
NaT-25,8
NaT-26,9
NaT-27,10
NaT-28,9
NaT-01,2
NaT-02,2
NaT-03,7
NaT-04,1
NaT-05,4
NaT-06,3
NaT-07,1
NaT-08,1
NaT-09,2
NaT-10,3
NaT-11,2
NaT-12,5
NaT-13,3
NaT-14,0
NaT-15,1
NaT-16,2
NaT-17,1
NaT-18,4
NaT-19,4
NaT-20,3
NaT-21,1
NaT-22,2
NaT-23,3
NaT-24,4
NaT-25,2
NaT-26,7
NaT-27,0
NaT-28,0
NaT-01,13
NaT-02,11
NaT-03,15
NaT-04,19
NaT-05,18
NaT-06,31
NaT-07,26
NaT-08,24
NaT-09,21
NaT-10,11
NaT-11,19
NaT-12,28
NaT-13,13
NaT-14,11
NaT-15,20
NaT-16,21
NaT-17,20
NaT-18,22
NaT-19,28
NaT-20,28
NaT-21,12
NaT-22,11
NaT-23,23
NaT-24,16
NaT-25,18
NaT-26,20
NaT-27,18
NaT-28,22
NaT-01,3
NaT-02,3
NaT-03,6
NaT-04,2
NaT-05,0
NaT-06,6
NaT-07,5
NaT-08,0
NaT-09,6
NaT-10,6
NaT-11,4
NaT-12,4
NaT-13,4
NaT-14,4
NaT-15,1
NaT-16,4
NaT-17,6
NaT-18,2
NaT-19,6
NaT-20,2
NaT-21,5
NaT-22,5
NaT-23,7
NaT-24,6
NaT-25,4
NaT-26,2
NaT-27,1
NaT-28,2
NaT-01,0
NaT-02,0
NaT-03,1
NaT-04,0
NaT-05,0
NaT-06,0
NaT-07,1
NaT-08,0
NaT-09,0
NaT-10,1
NaT-11,0
NaT-12,0
NaT-13,1
NaT-14,1
NaT-15,0
NaT-16,2
NaT-17,0
NaT-18,0
NaT-19,0
NaT-20,0
NaT-21,0
NaT-22,2
NaT-23,0
NaT-24,0
NaT-25,0
NaT-26,0
NaT-27,0
NaT-28,0
NaT-01,0
NaT-02,2
NaT-03,1
NaT-04,0
NaT-05,0
NaT-06,2
NaT-07,2
NaT-08,2
NaT-09,1
NaT-10,2
NaT-11,2
NaT-12,3
NaT-13,1
NaT-14,0
NaT-15,1
NaT-16,0
NaT-17,0
NaT-18,1
NaT-19,0
NaT-20,4
NaT-21,4
NaT-22,1
NaT-23,1
NaT-24,2
NaT-25,0
NaT-26,1
NaT-27,1
NaT-28,0
NaT-01,3
NaT-02,3
NaT-03,7
NaT-04,0
NaT-05,1
NaT-06,2
NaT-07,0
NaT-08,3
NaT-09,1
NaT-10,2
NaT-11,3
NaT-12,4
NaT-13,0
NaT-14,0
NaT-15,3
NaT-16,4
NaT-17,1
NaT-18,3
NaT-19,5
NaT-20,0
NaT-21,2
NaT-22,2
NaT-23,3
NaT-24,1
NaT-25,2
NaT-26,1
NaT-27,4
NaT-28,1
NaT-01,2
NaT-02,2
NaT-03,7
NaT-04,3
NaT-05,5
NaT-06,7
NaT-07,1
NaT-08,1
NaT-09,4
NaT-10,7
NaT-11,8
NaT-12,7
NaT-13,7
NaT-14,5
NaT-15,4
NaT-16,4
NaT-17,2
NaT-18,4
NaT-19,4
NaT-20,7
NaT-21,5
NaT-22,3
NaT-23,7
NaT-24,2
NaT-25,2
NaT-26,3
NaT-27,2
NaT-28,6
NaT-01,0
NaT-02,1
NaT-03,1
NaT-04,1
NaT-05,2
NaT-06,0
NaT-07,1
NaT-08,1
NaT-09,3
NaT-10,1
NaT-11,1
NaT-12,2
NaT-13,4
NaT-14,0
NaT-15,1
NaT-16,4
NaT-17,0
NaT-18,2
NaT-19,2
NaT-20,1
NaT-21,1
NaT-22,0
NaT-23,5
NaT-24,1
NaT-25,1
NaT-26,1
NaT-27,0
NaT-28,0
NaT-01,13
NaT-02,16
NaT-03,16
NaT-04,22
NaT-05,16
NaT-06,21
NaT-07,6
NaT-08,11
NaT-09,11
NaT-10,18
NaT-11,15
NaT-12,21
NaT-13,10
NaT-14,11
NaT-15,20
NaT-16,19
NaT-17,16
NaT-18,22
NaT-19,14
NaT-20,13
NaT-21,28
NaT-22,21
NaT-23,19
NaT-24,16
NaT-25,23
NaT-26,15
NaT-27,13
NaT-28,32
NaT-01,7
NaT-02,3
NaT-03,5
NaT-04,4
NaT-05,6
NaT-06,10
NaT-07,8
NaT-08,6
NaT-09,5
NaT-10,7
NaT-11,6
NaT-12,8
NaT-13,11
NaT-14,9
NaT-15,9
NaT-16,4
NaT-17,5
NaT-18,7
NaT-19,11
NaT-20,6
NaT-21,10
NaT-22,4
NaT-23,4
NaT-24,6
NaT-25,7
NaT-26,9
NaT-27,11
NaT-28,12
NaT-01,9
NaT-02,4
NaT-03,8
NaT-04,6
NaT-05,7
NaT-06,7
NaT-07,6
NaT-08,6
NaT-09,3
NaT-10,4
NaT-11,1
NaT-12,3
NaT-13,13
NaT-14,9
NaT-15,11
NaT-16,9
NaT-17,4
NaT-18,9
NaT-19,11
NaT-20,15
NaT-21,12
NaT-22,15
NaT-23,9
NaT-24,9
NaT-25,12
NaT-26,10
NaT-27,16
NaT-28,10
NaT-01,44
NaT-02,40
NaT-03,50
NaT-04,42
NaT-05,44
NaT-06,44
NaT-07,48
NaT-08,39
NaT-09,37
NaT-10,45
NaT-11,44
NaT-12,38
NaT-13,30
NaT-14,41
NaT-15,44
NaT-16,27
NaT-17,41
NaT-18,35
NaT-19,38
NaT-20,37
NaT-21,49
NaT-22,39
NaT-23,39
NaT-24,31
NaT-25,30
NaT-26,32
NaT-27,55
NaT-28,56
NaT-01,0
NaT-02,2
NaT-03,4
NaT-04,1
NaT-05,2
NaT-06,1
NaT-07,3
NaT-08,1
NaT-09,2
NaT-10,6
NaT-11,2
NaT-12,3
NaT-13,2
NaT-14,1
NaT-15,0
NaT-16,3
NaT-17,0
NaT-18,1
NaT-19,0
NaT-20,1
NaT-21,3
NaT-22,1
NaT-23,1
NaT-24,1
NaT-25,1
NaT-26,3
NaT-27,4
NaT-28,4
NaT-01,5
NaT-02,9
NaT-03,6
NaT-04,9
NaT-05,7
NaT-06,8
NaT-07,6
NaT-08,6
NaT-09,7
NaT-10,8
NaT-11,9
NaT-12,14
NaT-13,7
NaT-14,4
NaT-15,6
NaT-16,9
NaT-17,14
NaT-18,7
NaT-19,16
NaT-20,4
NaT-21,4
NaT-22,9
NaT-23,10
NaT-24,10
NaT-25,8
NaT-26,10
NaT-27,2
NaT-28,1
NaT-01,6
NaT-02,3
NaT-03,13
NaT-04,9
NaT-05,5
NaT-06,6
NaT-07,6
NaT-08,7
NaT-09,4
NaT-10,3
NaT-11,5
NaT-12,4
NaT-13,5
NaT-14,6
NaT-15,8
NaT-16,8
NaT-17,10
NaT-18,5
NaT-19,5
NaT-20,7
NaT-21,5
NaT-22,7
NaT-23,8
NaT-24,6
NaT-25,5
NaT-26,7
NaT-27,11
NaT-28,3
NaT-01,9
NaT-02,5
NaT-03,10
NaT-04,5
NaT-05,7
NaT-06,19
NaT-07,6
NaT-08,2
NaT-09,5
NaT-10,6
NaT-11,5
NaT-12,4
NaT-13,9
NaT-14,6
NaT-15,5
NaT-16,2
NaT-17,7
NaT-18,6
NaT-19,5
NaT-20,12
NaT-21,11
NaT-22,6
NaT-23,5
NaT-24,4
NaT-25,3
NaT-26,2
NaT-27,14
NaT-28,9
NaT-01,5
NaT-02,9
NaT-03,19
NaT-04,14
NaT-05,19
NaT-06,15
NaT-07,7
NaT-08,9
NaT-09,5
NaT-10,14
NaT-11,4
NaT-12,8
NaT-13,19
NaT-14,7
NaT-15,8
NaT-16,20
NaT-17,21
NaT-18,10
NaT-19,10
NaT-20,5
NaT-21,11
NaT-22,14
NaT-23,7
NaT-24,12
NaT-25,7
NaT-26,17
NaT-27,14
NaT-28,14
NaT-01,9
NaT-02,5
NaT-03,12
NaT-04,9
NaT-05,7
NaT-06,19
NaT-07,14
NaT-08,11
NaT-09,11
NaT-10,18
NaT-11,12
NaT-12,15
NaT-13,21
NaT-14,17
NaT-15,29
NaT-16,14
NaT-17,5
NaT-18,12
NaT-19,20
NaT-20,25
NaT-21,22
NaT-22,20
NaT-23,13
NaT-24,11
NaT-25,16
NaT-26,14
NaT-27,13
NaT-28,25
NaT-01,11
NaT-02,6
NaT-03,11
NaT-04,12
NaT-05,7
NaT-06,5
NaT-07,4
NaT-08,19
NaT-09,8
NaT-10,9
NaT-11,6
NaT-12,6
NaT-13,6
NaT-14,7
NaT-15,3
NaT-16,11
NaT-17,9
NaT-18,15
NaT-19,15
NaT-20,12
NaT-21,5
NaT-22,14
NaT-23,7
NaT-24,12
NaT-25,10
NaT-26,5
NaT-27,3
NaT-28,7
NaT-01,4
NaT-02,2
NaT-03,2
NaT-04,2
NaT-05,3
NaT-06,2
NaT-07,0
NaT-08,4
NaT-09,2
NaT-10,1
NaT-11,4
NaT-12,5
NaT-13,2
NaT-14,4
NaT-15,1
NaT-16,3
NaT-17,5
NaT-18,4
NaT-19,4
NaT-20,2
NaT-21,2
NaT-22,2
NaT-23,5
NaT-24,6
NaT-25,3
NaT-26,2
NaT-27,3
NaT-28,4
NaT-01,6
NaT-02,7
NaT-03,13
NaT-04,12
NaT-05,11
NaT-06,3
NaT-07,3
NaT-08,8
NaT-09,6
NaT-10,8
NaT-11,4
NaT-12,6
NaT-13,7
NaT-14,9
NaT-15,6
NaT-16,9
NaT-17,8
NaT-18,10
NaT-19,7
NaT-20,6
NaT-21,2
NaT-22,5
NaT-23,5
NaT-24,6
NaT-25,4
NaT-26,3
NaT-27,6
NaT-28,0
NaT-01,3
NaT-02,6
NaT-03,2
NaT-04,1
NaT-05,0
NaT-06,3
NaT-07,0
NaT-08,0
NaT-09,1
NaT-10,2
NaT-11,7
NaT-12,4
NaT-13,4
NaT-14,6
NaT-15,2
NaT-16,3
NaT-17,1
NaT-18,3
NaT-19,3
NaT-20,4
NaT-21,4
NaT-22,5
NaT-23,8
NaT-24,3
NaT-25,5
NaT-26,2
NaT-27,2
NaT-28,5
NaT-01,3
NaT-02,2
NaT-03,2
NaT-04,3
NaT-05,2
NaT-06,2
NaT-07,2
NaT-08,6
NaT-09,6
NaT-10,3
NaT-11,6
NaT-12,3
NaT-13,1
NaT-14,3
NaT-15,3
NaT-16,2
NaT-17,3
NaT-18,4
NaT-19,8
NaT-20,2
NaT-21,2
NaT-22,3
NaT-23,7
NaT-24,7
NaT-25,1
NaT-26,7
NaT-27,7
NaT-28,5
NaT-01,7
NaT-02,7
NaT-03,8
NaT-04,5
NaT-05,8
NaT-06,9
NaT-07,5
NaT-08,6
NaT-09,4
NaT-10,5
NaT-11,8
NaT-12,10
NaT-13,7
NaT-14,5
NaT-15,6
NaT-16,8
NaT-17,5
NaT-18,6
NaT-19,10
NaT-20,4
NaT-21,1
NaT-22,6
NaT-23,6
NaT-24,7
NaT-25,7
NaT-26,5
NaT-27,5
NaT-28,3
NaT-01,71
NaT-02,74
NaT-03,102
NaT-04,76
NaT-05,87
NaT-06,174
NaT-07,121
NaT-08,58
NaT-09,62
NaT-10,62
NaT-11,73
NaT-12,76
NaT-13,121
NaT-14,154
NaT-15,114
NaT-16,68
NaT-17,69
NaT-18,74
NaT-19,105
NaT-20,142
NaT-21,168
NaT-22,61
NaT-23,107
NaT-24,112
NaT-25,86
NaT-26,101
NaT-27,174
NaT-28,148
NaT-01,0
NaT-02,1
NaT-03,0
NaT-04,0
NaT-05,1
NaT-06,0
NaT-07,0
NaT-08,1
NaT-09,1
NaT-10,0
NaT-11,0
NaT-12,0
NaT-13,1
NaT-14,0
NaT-15,0
NaT-16,2
NaT-17,0
NaT-18,2
NaT-19,0
NaT-20,0
NaT-21,0
NaT-22,0
NaT-23,0
NaT-24,0
NaT-25,0
NaT-26,0
NaT-27,0
NaT-28,2
NaT-01,2
NaT-02,1
NaT-03,0
NaT-04,2
NaT-05,1
NaT-06,0
NaT-07,1
NaT-08,2
NaT-09,0
NaT-10,0
NaT-11,0
NaT-12,0
NaT-13,0
NaT-14,2
NaT-15,2
NaT-16,1
NaT-17,1
NaT-18,0
NaT-19,3
NaT-20,0
NaT-21,0
NaT-22,2
NaT-23,1
NaT-24,0
NaT-25,1
NaT-26,1
NaT-27,1
NaT-28,0
NaT-01,2
NaT-02,2
NaT-03,0
NaT-04,2
NaT-05,1
NaT-06,6
NaT-07,2
NaT-08,2
NaT-09,2
NaT-10,2
NaT-11,2
NaT-12,3
NaT-13,2
NaT-14,1
NaT-15,3
NaT-16,3
NaT-17,4
NaT-18,1
NaT-19,2
NaT-20,2
NaT-21,3
NaT-22,2
NaT-23,2
NaT-24,0
NaT-25,1
NaT-26,1
NaT-27,3
NaT-28,1
NaT-01,8
NaT-02,8
NaT-03,6
NaT-04,8
NaT-05,6
NaT-06,7
NaT-07,3
NaT-08,4
NaT-09,4
NaT-10,2
NaT-11,4
NaT-12,3
NaT-13,8
NaT-14,7
NaT-15,5
NaT-16,6
NaT-17,4
NaT-18,7
NaT-19,2
NaT-20,8
NaT-21,5
NaT-22,3
NaT-23,10
NaT-24,5
NaT-25,8
NaT-26,11
NaT-27,6
NaT-28,7
NaT-01,9
NaT-02,7
NaT-03,6
NaT-04,6
NaT-05,9
NaT-06,6
NaT-07,8
NaT-08,5
NaT-09,4
NaT-10,4
NaT-11,5
NaT-12,10
NaT-13,6
NaT-14,5
NaT-15,5
NaT-16,6
NaT-17,4
NaT-18,6
NaT-19,4
NaT-20,4
NaT-21,2
NaT-22,3
NaT-23,9
NaT-24,5
NaT-25,4
NaT-26,6
NaT-27,3
NaT-28,5
NaT-01,2
NaT-02,2
NaT-03,0
NaT-04,0
NaT-05,1
NaT-06,0
NaT-07,0
NaT-08,1
NaT-09,1
NaT-10,1
NaT-11,6
NaT-12,0
NaT-13,0
NaT-14,2
NaT-15,1
NaT-16,0
NaT-17,2
NaT-18,0
NaT-19,0
NaT-20,0
NaT-21,0
NaT-22,1
NaT-23,2
NaT-24,1
NaT-25,3
NaT-26,1
NaT-27,0
NaT-28,0
NaT-01,16
NaT-02,6
NaT-03,9
NaT-04,14
NaT-05,12
NaT-06,11
NaT-07,10
NaT-08,12
NaT-09,9
NaT-10,8
NaT-11,10
NaT-12,9
NaT-13,7
NaT-14,9
NaT-15,8
NaT-16,10
NaT-17,8
NaT-18,16
NaT-19,7
NaT-20,9
NaT-21,15
NaT-22,12
NaT-23,11
NaT-24,10
NaT-25,13
NaT-26,7
NaT-27,7
NaT-28,10
NaT-01,13
NaT-02,17
NaT-03,17
NaT-04,12
NaT-05,9
NaT-06,1
NaT-07,3
NaT-08,15
NaT-09,19
NaT-10,13
NaT-11,8
NaT-12,1
NaT-13,1
NaT-14,1
NaT-15,2
NaT-16,16
NaT-17,23
NaT-18,11
NaT-19,5
NaT-20,4
NaT-21,1
NaT-22,19
NaT-23,21
NaT-24,17
NaT-25,15
NaT-26,4
NaT-27,3
NaT-28,5
NaT-01,0
NaT-02,3
NaT-03,5
NaT-04,2
NaT-05,2
NaT-06,14
NaT-07,21
NaT-08,6
NaT-09,6
NaT-10,6
NaT-11,9
NaT-12,24
NaT-13,16
NaT-14,13
NaT-15,6
NaT-16,9
NaT-17,15
NaT-18,11
NaT-19,16
NaT-20,25
NaT-21,20
NaT-22,6
NaT-23,14
NaT-24,20
NaT-25,16
NaT-26,17
NaT-27,13
NaT-28,9
NaT-01,7
NaT-02,9
NaT-03,13
NaT-04,14
NaT-05,14
NaT-06,9
NaT-07,10
NaT-08,8
NaT-09,11
NaT-10,12
NaT-11,9
NaT-12,12
NaT-13,4
NaT-14,7
NaT-15,13
NaT-16,9
NaT-17,12
NaT-18,14
NaT-19,13
NaT-20,20
NaT-21,15
NaT-22,8
NaT-23,12
NaT-24,10
NaT-25,5
NaT-26,13
NaT-27,20
NaT-28,9
NaT-01,22
NaT-02,14
